-1.50989285655239e-05	0.000615531351493019	-6.18483977953721e-06
7.97177809965085e-05	-0.000271968941371223	1.87082373452206e-06
0.0243162061386239	-0.183906194155242	-0.00939470322997917
0.000169061099621628	-0.000431798237621481	-5.27580883782027e-05
-0.00322944193845407	-0.000893445019030405	-0.00205382731111485
-0.0113943273735408	0.0325661433291793	-0.0433396910287489
-0.000124683877162292	0.000532653873812744	-6.70393461061592e-05
-6.73283267887168e-05	-0.000261067570103445	-6.97062497443748e-07
0.0679848086435911	0.164837128972136	0.0111402963184286
8.73076750438504e-05	-0.000490223627916592	0.000197224584371825
-0.00308016212093995	-0.00147069354448392	-0.00188378117509396
0.00568394835408348	-0.0237530892857247	-0.0546372464439498
-7.53532204322584e-05	0.000327617088307584	-6.72118288311539e-05
0.00631894498740147	0.00227852098161055	0.00381109433349385
-14.2015745781511	0.675189766499104	-5.55239841991918
